Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,ITSA4 BS Equity,RADL3 BS Equity,GGBR4 BS Equity,SBSP3 BS Equity,UGPA3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,CPLE6 BS Equity,CCRO3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,CPFE3 BS Equity,BRAP4 BS Equity,BRKM5 BS Equity,USIM5 BS Equity,ALPA4 BS Equity,GOLL4 BS Equity
2019-08-14,44.88,24.92,28.943,27.1,25.116,41.074,45.89,19.01,11.545,10.993,16.925,12.105,55.96,18.43,22.284,43.2,9.609,38.0,4.95,15.06,18.36,31.998,11.93,39.67,46.17,6.25,14.36,33.0,11.812,30.78,7.78,23.99,36.4
2019-08-15,43.89,24.23,28.861,26.5,24.944,40.335,45.85,18.78,11.175,11.036,16.769,11.695,52.64,16.88,22.171,43.3,9.35,38.16,4.897,15.05,18.05,32.092,11.68,39.78,45.35,6.1,13.9,32.4,11.603,30.3,7.44,23.8,35.71
2019-08-16,43.69,23.91,28.325,26.38,24.996,41.384,45.73,18.9,11.4,10.786,17.029,12.076,52.5,16.5,22.231,43.5,9.635,38.57,5.135,15.38,18.0,31.748,12.08,40.71,45.15,6.28,14.11,32.99,11.497,29.6,7.3,24.02,34.98
2019-08-19,43.65,24.03,28.201,26.74,24.636,40.635,44.83,19.11,11.27,10.596,17.171,11.676,52.58,15.85,21.863,43.1,9.774,38.26,5.26,15.31,17.95,31.648,11.98,40.42,45.15,6.1,13.87,32.76,11.345,29.01,7.06,23.95,34.9
2019-08-20,43.84,24.02,27.888,26.49,24.395,40.025,44.79,18.94,11.3,10.432,17.29,11.724,52.9,15.84,21.638,44.73,9.781,37.89,5.248,16.0,18.0,31.178,11.84,40.25,44.31,6.16,14.37,32.8,11.456,28.26,7.27,23.5,35.4
2019-08-21,44.15,25.45,28.102,27.9,24.876,44.983,47.35,18.8,11.53,10.562,17.212,11.952,55.38,16.72,22.171,45.18,10.192,38.36,5.192,16.3,18.14,31.433,11.97,45.0,44.57,6.27,14.05,33.06,11.513,28.35,7.43,24.17,35.18
2019-08-22,43.89,25.22,27.657,27.63,24.553,46.812,46.65,18.47,11.365,10.389,17.173,12.01,54.69,17.14,21.713,45.1,9.96,39.56,5.161,16.04,18.15,30.748,11.86,46.81,44.01,6.28,13.76,32.71,11.505,27.89,7.51,24.24,33.4
2019-08-23,43.28,24.28,27.335,26.76,24.02,45.183,44.95,18.33,11.11,10.243,17.115,11.705,52.43,16.02,21.15,44.78,9.655,38.59,4.95,15.67,17.85,30.553,11.76,46.16,43.73,6.05,13.62,32.39,11.116,26.8,7.23,23.58,33.4
2019-08-26,42.8,23.96,27.327,26.41,23.772,43.783,44.74,18.09,10.775,10.2,16.919,11.438,51.7,15.6,21.059,43.5,9.522,37.88,4.902,15.69,17.66,30.248,11.72,45.61,43.03,5.89,13.53,32.2,11.03,26.34,7.14,23.2,32.39
2019-08-27,43.32,24.34,27.648,26.91,24.072,42.674,44.38,18.17,10.84,10.363,17.173,11.21,50.8,15.58,21.322,43.0,9.582,38.01,4.845,15.86,17.55,31.518,11.89,44.05,42.97,5.78,13.36,32.25,11.009,26.12,7.0,24.13,32.82
2019-08-28,43.48,24.59,27.962,27.1,23.929,44.183,44.01,18.15,11.045,10.519,17.996,11.343,50.81,15.97,21.202,44.4,9.29,39.09,4.931,15.87,17.72,32.877,11.82,45.06,43.45,5.81,13.42,32.07,11.202,27.8,7.01,24.5,32.32
2019-08-29,45.1,25.5,28.11,28.12,24.38,45.453,45.08,18.55,11.2,10.57,17.713,11.933,51.2,16.84,21.878,44.2,9.582,38.87,5.03,16.4,18.01,33.467,12.21,46.2,44.02,6.07,14.21,32.2,11.652,28.94,7.65,24.9,33.76
2019-08-30,45.57,25.5,27.986,28.27,24.756,45.923,46.24,18.72,11.25,10.596,17.7,12.257,51.7,16.42,22.765,45.97,9.781,38.14,5.21,16.25,17.95,32.987,12.3,46.95,44.98,6.25,14.36,32.4,11.64,28.22,7.9,24.78,33.2
2019-09-02,46.01,25.3,27.624,27.97,24.5,46.092,45.65,18.38,11.39,10.467,17.346,12.057,51.99,16.6,22.254,45.6,9.874,38.41,5.416,16.3,17.71,33.132,12.35,47.27,44.25,6.16,14.35,32.67,11.767,28.05,7.82,24.6,32.64
2019-09-03,45.52,25.6,27.096,28.11,24.087,44.583,44.8,18.52,11.095,10.303,17.442,11.981,50.87,16.99,21.766,45.55,9.681,37.72,5.281,16.3,17.88,32.197,12.04,46.46,43.94,6.13,13.93,32.31,11.619,27.48,7.74,23.86,31.56
2019-09-04,46.52,26.26,27.286,28.82,24.388,45.683,45.86,18.8,11.315,10.467,17.596,11.981,51.53,17.6,22.096,46.19,9.734,37.89,5.25,16.75,18.05,32.427,11.99,46.88,44.22,6.09,14.12,32.39,11.853,28.87,7.65,23.75,32.0
2019-09-05,46.52,26.39,28.061,29.0,24.951,45.983,47.46,18.69,11.39,10.846,17.494,12.067,52.11,17.89,22.637,46.69,9.821,38.06,5.222,17.34,18.4,32.357,11.95,47.2,44.69,6.15,14.25,32.07,11.935,28.55,7.7,23.6,34.01
2019-09-06,46.45,26.52,29.001,29.19,25.995,44.983,49.39,18.72,11.42,11.165,17.463,11.838,51.6,18.04,23.516,46.23,9.748,37.38,5.167,16.6,18.01,32.497,11.8,46.24,44.0,6.12,14.07,31.9,11.853,28.6,7.67,23.0,34.06
2019-09-09,47.89,26.93,29.71,29.77,26.326,44.963,50.0,18.87,11.29,11.303,17.465,12.486,49.56,18.32,23.832,44.99,9.589,36.95,4.977,16.41,18.31,32.387,11.5,46.33,43.75,6.38,14.52,31.03,12.197,29.74,8.29,22.55,32.7
2019-09-10,48.24,27.1,29.133,30.0,25.86,44.573,49.16,18.82,11.465,11.191,17.788,12.876,50.47,18.38,23.674,44.65,9.542,37.9,4.963,16.85,18.85,32.048,11.74,46.15,43.61,6.54,14.95,31.0,12.352,29.8,8.32,22.58,32.7
2019-09-11,47.95,26.87,29.001,29.47,25.748,45.703,47.99,18.91,11.54,11.157,18.163,12.6,51.01,17.9,23.742,44.46,9.761,38.45,5.041,16.67,18.64,33.772,11.85,47.07,44.37,6.42,14.49,31.68,12.303,30.0,8.25,23.44,34.33
2019-09-12,49.69,27.06,29.182,29.83,25.47,44.803,48.0,19.37,11.525,11.303,18.004,12.962,51.5,18.0,23.546,44.32,9.734,38.03,5.052,17.05,19.46,34.447,12.15,46.44,44.67,6.55,14.81,31.95,12.815,30.06,8.28,22.82,35.75
2019-09-13,49.79,26.88,29.578,29.66,25.139,43.433,47.14,19.1,11.86,11.346,17.808,12.914,51.17,17.51,23.276,43.26,9.562,38.0,4.992,16.5,19.47,34.627,11.95,44.99,44.02,6.5,14.59,31.74,12.803,29.78,8.13,22.84,34.75
2019-09-16,48.59,28.06,29.05,31.0,24.808,43.863,46.65,19.15,11.62,11.312,17.813,12.857,50.65,18.2,23.065,43.8,9.35,38.1,4.942,16.66,19.43,35.747,11.96,45.42,44.42,6.44,14.38,31.68,12.737,29.63,8.11,23.33,32.05
2019-09-17,48.9,27.69,29.157,30.52,25.47,44.453,47.3,19.43,11.9,11.363,18.09,12.933,50.23,19.02,23.336,43.92,9.556,38.16,5.031,17.06,19.3,36.172,12.05,45.91,43.9,6.51,14.66,32.9,12.774,30.48,8.32,23.77,33.83
2019-09-18,48.4,27.22,29.067,30.02,25.545,43.583,48.02,19.26,12.0,11.381,17.723,12.79,50.33,18.78,23.509,43.96,9.476,38.39,5.031,17.21,19.5,36.147,11.9,45.35,43.97,6.47,14.33,32.81,12.786,31.54,8.42,24.29,33.64
2019-09-19,48.32,27.29,28.58,30.24,25.237,42.534,46.77,19.35,11.845,11.277,17.896,12.762,50.78,18.26,23.193,44.41,9.509,37.72,5.224,17.31,19.49,36.547,11.92,44.72,45.17,6.45,14.2,33.18,12.848,30.76,8.25,24.31,34.11
2019-09-20,48.42,27.0,28.654,30.32,25.68,40.075,47.51,19.39,12.2,11.415,18.002,12.619,49.01,18.34,23.967,44.74,9.469,38.47,5.2,17.17,19.52,35.867,11.99,42.31,44.89,6.39,14.29,32.51,12.999,32.39,8.13,24.49,33.21
2019-09-23,48.1,27.48,28.564,30.45,25.733,40.675,47.28,19.41,12.1,11.295,18.038,12.581,49.08,18.25,23.772,44.41,9.41,38.75,5.103,17.1,19.12,36.057,11.87,42.65,44.66,6.4,14.47,32.18,12.794,32.83,8.13,23.95,32.58
2019-09-24,46.93,27.27,28.267,30.06,25.402,39.525,45.84,19.35,11.94,11.26,18.538,12.333,48.88,17.9,23.509,43.85,9.31,39.84,5.06,16.59,18.46,36.417,11.74,41.8,44.71,6.26,13.6,32.15,12.532,32.16,7.9,24.72,32.4
2019-09-25,47.86,27.34,28.597,30.1,25.567,39.725,45.54,19.6,12.12,11.329,18.446,12.486,48.19,17.99,23.734,43.51,9.211,40.5,4.993,16.96,18.62,35.597,11.87,41.68,44.01,6.29,13.84,32.03,12.766,32.35,8.05,24.75,33.5
2019-09-26,47.86,27.7,29.421,30.35,25.935,39.885,45.71,19.53,12.12,11.57,18.477,12.505,48.91,18.3,23.937,44.42,9.343,39.92,5.007,16.7,18.22,35.347,12.08,42.0,43.9,6.27,13.64,32.48,12.77,32.43,8.04,25.62,34.23
2019-09-27,47.66,27.66,29.298,30.42,25.92,40.175,45.34,19.45,12.065,11.545,18.49,12.41,48.45,18.43,23.914,44.8,9.343,38.7,4.9,16.9,18.13,34.847,11.92,42.15,43.95,6.24,13.38,32.65,12.811,32.69,8.0,25.8,32.0
2019-09-30,47.75,27.55,28.885,30.15,25.485,40.135,45.49,19.25,12.115,11.363,18.425,12.533,49.6,18.49,23.479,44.72,9.496,38.2,4.961,17.25,17.91,33.857,11.91,42.02,44.39,6.25,13.23,32.89,12.921,32.52,7.81,25.9,32.3
2019-10-01,47.71,27.51,28.217,29.98,25.139,39.285,44.95,19.31,12.115,11.165,18.448,12.467,49.75,19.26,23.276,44.55,9.609,37.99,4.953,17.0,17.84,33.747,11.78,41.46,44.44,6.23,13.22,32.81,12.745,31.72,7.74,25.68,31.8
2019-10-02,45.1,26.72,27.442,28.9,24.155,37.536,43.42,18.86,11.915,10.907,18.308,12.0,49.0,19.32,22.367,43.44,9.337,37.54,4.917,16.82,17.47,33.197,11.52,40.1,43.61,5.99,12.77,32.15,12.119,30.74,7.48,25.34,31.0
2019-10-03,45.44,26.74,27.451,29.12,24.222,38.185,45.29,18.58,11.84,10.777,18.377,12.171,50.45,19.0,22.397,43.75,9.237,36.51,4.987,16.99,17.95,33.617,11.54,40.5,43.97,6.05,13.08,32.6,12.393,30.61,7.48,25.35,32.7
2019-10-04,46.59,26.51,27.582,28.85,24.47,38.835,45.6,19.21,11.805,10.786,19.519,12.41,50.54,18.65,22.487,44.0,9.251,37.38,5.035,16.98,17.72,34.547,11.57,40.99,44.01,6.14,13.3,33.02,12.839,29.86,7.59,25.84,33.06
2019-10-07,46.04,26.17,27.071,28.4,24.313,35.766,43.8,18.87,11.425,10.501,19.64,12.171,48.47,18.28,22.141,43.97,9.131,36.74,4.906,16.55,17.34,33.187,11.39,38.28,42.93,5.98,12.99,32.85,12.663,28.8,7.41,24.97,32.39
2019-10-08,45.32,26.02,26.956,28.22,24.29,35.966,43.01,18.6,11.405,10.467,19.233,11.952,49.28,18.41,22.231,43.76,9.151,37.21,4.959,16.72,17.01,32.447,11.37,37.79,42.67,5.85,12.43,32.61,12.524,27.99,7.35,24.64,32.1
2019-10-09,45.67,26.52,27.385,28.93,24.981,35.526,44.2,18.67,11.435,10.631,19.512,11.924,50.12,19.25,23.118,44.1,9.145,36.6,5.015,16.8,17.1,31.868,11.46,37.87,42.48,5.83,12.43,32.7,12.545,28.47,7.3,24.88,33.1
2019-10-10,47.24,26.74,27.582,29.07,25.267,35.287,44.4,18.42,11.485,10.717,19.367,12.362,49.8,18.65,23.253,44.9,9.059,36.86,4.959,16.82,17.05,31.818,11.54,37.49,42.2,6.12,13.09,32.7,12.893,28.38,7.47,24.98,33.1
2019-10-11,48.64,27.26,27.937,29.5,25.552,34.787,45.23,18.58,11.835,10.95,19.419,12.657,50.43,19.2,23.591,45.12,9.191,37.1,5.01,17.58,17.27,31.838,11.64,36.74,43.11,6.31,13.32,32.99,13.232,29.19,7.67,25.75,34.65
2019-10-14,47.99,27.31,28.407,29.67,25.913,34.327,45.0,18.72,11.875,11.131,19.433,12.619,50.16,19.29,23.937,45.05,9.191,36.38,4.988,17.43,17.35,31.898,11.47,36.1,43.82,6.3,13.24,32.55,13.208,29.33,7.59,26.13,35.6
2019-10-15,47.91,27.6,28.341,30.07,26.123,34.847,44.38,18.89,11.89,11.148,19.446,12.848,50.38,19.3,24.17,45.1,9.211,35.99,4.99,17.8,17.5,31.828,11.38,36.44,43.22,6.37,13.62,31.86,13.282,29.46,7.7,26.55,35.75
2019-10-16,46.8,27.93,28.745,30.49,26.747,36.356,45.0,18.89,12.185,11.355,19.785,12.714,51.64,19.44,24.906,45.35,9.171,36.28,5.105,17.86,17.45,32.097,11.45,37.9,43.31,6.29,13.21,31.85,13.114,29.49,7.63,26.79,35.85
2019-10-17,46.71,27.66,28.572,30.2,26.296,36.346,44.91,18.77,12.12,11.338,19.51,12.762,50.62,19.1,24.56,45.41,9.224,35.93,5.15,17.58,17.64,32.487,11.56,37.7,43.57,6.3,13.29,31.9,13.02,29.1,7.63,27.33,36.0
2019-10-18,46.03,27.6,28.234,29.95,25.387,38.175,46.06,18.67,12.18,11.269,19.929,12.533,51.23,19.51,23.621,46.8,9.045,36.15,5.15,17.92,17.53,32.277,11.55,38.97,43.76,6.15,13.05,31.77,12.758,28.55,7.58,27.63,35.44
2019-10-21,47.21,27.77,28.696,30.35,25.567,38.136,46.4,18.99,12.22,11.432,20.298,12.6,51.57,19.49,23.989,45.97,9.078,37.75,5.214,17.33,17.88,32.227,11.66,39.09,44.14,6.2,13.39,32.49,12.917,28.69,7.63,27.15,35.18
2019-10-22,47.3,28.57,29.586,31.28,26.296,37.536,47.4,18.77,12.37,11.691,20.425,12.648,52.6,19.43,24.621,45.1,9.078,37.53,5.289,17.4,17.95,32.667,11.65,38.94,43.95,6.2,13.55,32.32,12.876,28.06,7.56,27.0,37.29
2019-10-23,47.11,28.95,30.007,31.43,26.521,37.496,47.6,18.68,12.92,11.777,19.881,12.676,53.97,19.46,24.876,45.0,8.992,36.8,5.32,17.26,17.87,31.928,11.68,39.11,43.74,6.18,13.43,31.64,12.811,28.56,7.48,26.95,36.97
2019-10-24,46.75,28.32,30.147,30.81,26.491,37.326,47.3,19.19,13.05,11.769,20.288,12.381,53.3,19.2,24.831,45.15,8.939,37.21,5.399,17.4,17.99,31.218,11.68,39.16,43.81,6.03,12.51,31.78,12.663,27.65,7.25,26.55,37.0
2019-10-25,48.56,29.25,30.345,31.71,26.837,37.426,47.73,17.6,12.705,11.889,20.587,12.61,52.6,19.48,25.026,44.22,8.721,36.57,5.331,16.98,17.73,31.948,11.52,39.28,43.53,6.2,12.12,31.71,13.179,27.58,7.23,26.79,36.48
2019-10-28,48.7,29.6,30.757,31.95,27.806,38.285,48.79,17.54,12.79,11.993,20.577,12.581,52.45,19.39,25.77,44.36,8.787,35.6,5.29,16.89,17.83,31.198,11.57,39.83,44.22,6.19,12.21,32.02,13.314,27.93,7.26,27.07,37.5
2019-10-29,48.65,29.82,30.213,32.24,27.423,37.706,48.66,17.58,12.76,11.881,21.038,12.486,53.05,18.99,25.485,44.55,8.787,35.7,5.309,16.51,17.79,30.328,11.45,39.57,44.69,6.16,12.02,32.59,13.323,27.85,7.37,27.06,38.26
2019-10-30,48.59,30.08,30.403,32.63,27.551,38.895,49.42,17.56,12.925,12.027,21.019,12.743,54.84,19.0,25.74,44.55,8.979,35.66,5.44,16.7,17.65,31.008,11.56,40.6,45.31,6.4,11.8,32.62,13.376,27.81,7.37,27.63,38.85
2019-10-31,47.2,30.39,29.875,32.7,26.424,39.545,48.15,17.38,12.75,11.82,21.154,12.79,54.62,18.87,24.681,44.5,9.045,35.51,5.567,16.44,17.53,31.158,11.42,40.99,45.26,6.29,11.8,33.02,13.106,27.7,7.26,27.24,36.6
2019-11-01,48.44,30.43,29.974,32.74,26.198,39.715,47.96,17.33,12.94,11.864,21.725,13.248,55.2,19.4,24.41,44.26,8.906,35.2,5.711,16.77,17.72,31.798,11.46,41.11,45.98,6.55,11.93,33.1,13.339,27.87,7.42,27.8,36.4
2019-11-04,49.82,30.36,30.073,32.97,26.213,40.275,47.69,17.57,13.065,11.984,21.885,13.905,55.5,19.44,24.523,45.2,8.899,36.3,5.571,17.02,18.01,31.038,11.88,41.08,46.01,6.82,12.1,33.29,13.593,28.53,7.59,27.28,35.61
2019-11-05,49.87,29.65,30.592,32.55,26.566,39.975,47.99,17.71,13.37,12.131,21.517,14.048,54.76,19.3,24.936,44.7,8.787,36.57,5.485,16.78,18.19,30.198,11.95,40.9,45.97,6.87,12.31,33.01,13.544,29.61,7.59,27.2,34.73
2019-11-06,49.69,29.71,30.18,32.41,26.424,40.485,47.67,17.52,13.585,12.036,21.662,14.029,53.93,19.55,24.591,45.3,8.701,35.52,5.5,16.88,18.05,31.608,12.47,41.32,46.02,6.87,12.3,33.02,13.609,29.0,7.69,27.35,35.0
2019-11-07,50.11,30.9,30.361,33.45,26.491,40.185,47.67,17.56,14.045,12.019,21.548,14.6,54.89,20.58,24.808,44.76,8.78,35.96,5.532,17.78,18.29,34.097,12.49,41.04,46.25,7.11,12.6,33.31,13.703,30.72,8.3,27.33,35.57
2019-11-08,49.18,30.02,29.908,32.91,25.725,38.205,47.0,17.3,14.12,11.864,21.442,14.524,53.9,20.48,24.065,45.0,8.674,34.45,5.497,17.36,18.08,33.577,12.81,39.55,45.2,7.05,12.3,32.15,13.568,31.25,8.01,27.78,33.97
2019-11-11,48.13,30.45,30.04,33.14,25.665,38.835,47.24,17.54,14.545,11.976,21.538,14.552,53.18,20.5,24.177,45.26,8.707,34.67,5.514,17.81,17.8,33.397,12.67,39.71,45.07,7.12,12.21,31.9,13.294,31.4,7.9,29.0,34.19
2019-11-12,47.9,30.02,29.528,32.52,25.424,36.996,46.72,17.37,14.25,11.838,21.152,14.562,52.18,20.43,23.839,44.93,8.562,33.2,5.625,17.22,17.19,32.427,12.3,38.33,44.57,7.11,11.84,31.9,13.343,30.36,7.71,28.36,32.86
2019-11-13,47.12,29.9,29.232,32.4,25.162,36.336,45.95,17.37,14.605,11.639,20.863,14.59,51.52,20.0,23.742,44.86,8.515,32.89,5.845,17.25,17.37,32.087,12.63,37.37,44.43,7.11,11.28,31.5,13.081,30.49,7.59,28.4,33.02
2019-11-14,47.0,29.3,29.421,31.71,25.056,35.786,46.51,17.45,14.63,11.751,21.577,14.705,51.88,20.24,23.584,45.84,8.535,32.96,5.89,17.5,17.29,32.028,13.0,37.23,44.32,7.18,11.44,32.03,13.167,28.81,7.59,29.31,34.19
2019-11-15,47.0,29.3,29.421,31.71,25.056,35.786,46.51,17.45,14.63,11.751,21.577,14.705,51.88,20.24,23.584,45.84,8.535,32.96,5.89,17.5,17.29,32.028,13.0,37.23,44.32,7.18,11.44,32.03,13.167,28.81,7.59,29.31,34.19
2019-11-18,47.61,29.08,29.289,31.7,24.891,35.7,46.0,17.56,14.65,11.726,21.413,14.533,52.2,20.31,23.403,46.8,8.349,33.28,5.74,17.24,17.35,30.998,13.21,36.52,44.75,7.11,11.44,31.59,13.261,28.53,7.53,28.9,34.4
2019-11-19,48.17,28.78,28.968,31.25,24.846,34.9,45.79,17.67,14.6,11.57,21.5,14.571,51.61,20.66,23.366,45.66,8.316,33.56,5.839,17.0,17.4,31.178,13.34,35.8,44.7,7.12,11.6,31.83,13.384,28.06,7.64,29.11,34.2
2019-11-20,48.17,28.78,28.968,31.25,24.846,34.9,45.79,17.67,14.6,11.57,21.5,14.571,51.61,20.66,23.366,45.66,8.316,33.56,5.839,17.0,17.4,31.178,13.34,35.8,44.7,7.12,11.6,31.83,13.384,28.06,7.64,29.11,34.2
2019-11-21,48.42,29.85,29.265,32.08,24.989,35.4,46.38,18.07,14.44,11.648,21.673,15.667,53.82,21.94,23.636,45.65,8.349,33.68,6.101,17.2,17.6,31.898,13.48,36.07,44.72,7.63,12.04,32.02,13.617,27.58,8.15,29.65,33.92
2019-11-22,50.03,29.98,29.462,32.22,25.402,35.46,46.75,18.19,14.53,11.82,21.875,15.895,55.08,22.68,24.035,45.5,8.548,34.09,6.104,17.07,18.11,31.998,13.65,36.34,45.36,7.76,12.1,32.3,13.957,27.9,8.21,30.83,34.75
2019-11-25,50.86,29.73,29.042,32.02,25.274,34.89,46.6,18.2,14.55,11.536,21.45,16.0,54.37,22.17,23.689,45.4,8.482,36.11,6.15,17.23,18.02,31.918,13.8,35.95,45.35,7.81,12.35,32.01,13.904,27.85,8.39,30.8,34.65
2019-11-26,51.22,29.19,28.448,31.39,24.733,34.68,46.0,18.03,14.315,11.26,21.519,16.438,54.26,21.93,22.945,44.38,8.409,36.8,6.044,17.25,17.93,32.087,13.62,35.5,44.84,8.0,12.87,31.7,14.256,27.9,8.48,30.55,33.32
2019-11-27,50.58,29.33,28.613,31.45,25.147,34.63,47.34,17.96,14.525,11.398,21.837,16.59,54.65,21.8,23.268,45.65,8.389,36.62,6.16,17.18,17.98,32.397,13.65,35.31,45.46,7.99,12.66,31.58,14.252,27.76,8.4,31.0,33.14
2019-11-28,50.37,29.53,28.531,31.59,24.951,34.59,47.6,18.01,14.715,11.424,22.038,16.352,56.25,21.9,23.246,46.0,8.495,36.2,6.195,17.5,17.93,33.197,13.92,35.78,46.36,7.9,12.61,32.0,14.002,27.7,8.43,31.3,34.44
2019-11-29,49.98,29.15,28.696,31.2,25.071,34.83,47.81,18.05,15.21,11.441,21.729,16.19,57.4,21.81,23.479,46.3,8.648,36.6,6.325,17.19,18.0,33.117,13.54,35.93,46.77,7.8,12.56,31.59,14.002,27.99,8.51,31.78,34.06
2019-12-02,51.34,29.07,29.091,31.16,25.237,35.17,47.43,17.97,15.08,11.519,21.154,16.619,58.09,22.1,23.711,46.0,8.601,36.42,6.25,17.08,18.45,33.397,13.68,35.97,46.85,8.05,13.28,31.6,14.379,28.26,8.68,31.16,33.63
2019-12-03,50.42,28.98,29.1,31.07,25.312,35.45,48.39,17.87,15.355,11.493,21.248,16.238,57.35,22.39,23.584,46.99,8.495,35.8,6.2,16.8,18.5,33.997,13.71,36.41,45.98,7.85,12.78,31.61,14.096,28.7,8.6,31.15,34.98
2019-12-04,50.92,29.66,30.147,31.45,25.965,35.65,49.09,18.3,15.91,11.769,20.625,16.438,58.23,22.15,24.117,47.5,8.535,36.4,6.295,16.78,18.38,34.267,14.09,36.61,46.93,7.92,13.13,32.0,14.1,28.83,8.81,31.15,34.45
2019-12-05,50.95,30.05,30.106,31.86,26.071,35.65,48.67,18.15,16.385,11.717,20.294,16.476,58.33,21.68,24.282,46.61,8.668,36.3,6.3,16.9,18.41,34.327,14.15,36.7,47.64,7.91,12.98,32.15,14.502,28.64,8.8,31.3,34.35
2019-12-06,51.35,30.35,29.561,32.07,25.778,35.82,48.47,18.45,16.37,11.605,20.177,16.762,58.45,21.5,24.267,47.0,8.628,36.9,6.54,17.01,18.56,34.317,14.28,37.19,47.65,8.1,13.33,32.18,14.629,29.31,9.0,32.05,36.06
2019-12-09,51.44,30.21,30.139,32.23,25.995,35.77,48.62,18.44,15.955,11.795,19.767,16.362,59.7,21.38,24.065,47.47,8.535,36.85,6.5,17.42,18.5,34.077,14.42,37.2,47.5,7.9,13.16,32.44,14.715,29.04,8.7,31.73,36.69
2019-12-10,51.2,30.44,29.702,32.43,25.905,35.79,47.92,18.37,15.985,11.777,19.981,16.829,59.89,21.65,23.974,47.23,8.442,36.8,6.529,17.15,18.43,34.637,14.11,37.01,47.27,8.06,13.33,32.45,14.801,29.13,8.8,32.0,35.0
2019-12-11,51.83,30.4,29.355,32.44,25.755,36.07,47.85,18.45,16.535,11.743,19.519,16.762,61.5,21.75,23.929,47.49,8.615,35.88,6.503,17.3,18.57,34.547,14.17,37.0,47.75,8.0,13.66,32.5,14.903,29.33,8.93,33.08,35.3
2019-12-12,52.95,30.97,29.347,32.87,26.101,36.18,48.91,18.7,16.9,11.726,19.927,17.057,59.44,22.07,24.215,46.69,8.628,35.51,6.48,17.28,18.82,35.317,14.44,37.03,47.83,8.1,14.1,32.9,15.144,29.29,9.29,32.3,35.7
2019-12-13,53.76,29.98,29.941,31.33,26.146,35.96,48.53,19.01,17.025,11.812,20.579,17.61,58.4,22.26,24.433,47.5,8.634,33.95,6.549,17.54,19.03,36.707,14.68,37.29,47.99,8.57,14.18,33.4,15.484,29.13,9.25,33.2,36.18
2019-12-16,53.34,29.41,29.256,31.09,25.687,36.25,47.87,19.08,16.745,11.7,20.256,17.248,58.54,22.43,24.065,47.33,8.886,34.74,6.601,17.77,18.96,37.997,14.52,37.85,47.51,8.48,14.01,33.7,15.456,28.64,9.12,32.99,36.33
2019-12-17,53.35,29.85,29.702,31.52,26.161,35.93,48.95,18.91,16.98,11.924,20.387,17.162,58.13,23.0,24.448,47.39,8.946,33.63,6.648,17.75,19.16,36.857,14.61,37.66,47.3,8.43,13.88,33.45,15.407,28.46,9.25,32.1,35.33
2019-12-18,53.47,30.54,30.081,32.35,26.89,35.39,50.64,19.09,16.95,12.045,20.179,16.981,59.31,23.69,25.394,47.73,8.992,34.33,6.65,18.21,19.42,36.757,14.79,36.55,49.68,8.39,13.73,34.21,15.312,28.77,9.25,32.3,35.15
2019-12-19,54.0,30.61,30.229,32.3,27.385,35.87,51.16,19.17,16.8,12.053,20.338,17.4,59.64,24.29,25.77,47.85,9.072,34.37,6.889,19.0,19.29,38.847,14.7,37.1,48.75,8.7,13.73,35.09,15.353,28.01,9.32,32.72,36.44
2019-12-20,54.79,30.26,30.097,31.93,26.814,35.98,51.06,18.91,16.945,11.941,20.629,18.238,59.68,24.61,25.034,48.85,9.045,34.81,6.985,18.84,19.65,39.037,15.28,37.23,48.52,8.93,13.81,35.23,15.513,28.38,9.33,32.35,36.02
2019-12-23,54.58,30.5,30.378,32.4,26.98,38.5,52.6,18.96,16.895,12.027,20.838,18.533,60.03,25.33,25.537,49.0,9.078,34.53,6.936,19.23,19.73,39.847,15.39,38.51,49.85,9.02,14.53,35.36,15.734,29.25,9.53,32.7,36.46
2019-12-24,54.58,30.5,30.378,32.4,26.98,38.5,52.6,18.96,16.895,12.027,20.838,18.533,60.03,25.33,25.537,49.0,9.078,34.53,6.936,19.23,19.73,39.847,15.39,38.51,49.85,9.02,14.53,35.36,15.734,29.25,9.53,32.7,36.46
2019-12-25,54.58,30.5,30.378,32.4,26.98,38.5,52.6,18.96,16.895,12.027,20.838,18.533,60.03,25.33,25.537,49.0,9.078,34.53,6.936,19.23,19.73,39.847,15.39,38.51,49.85,9.02,14.53,35.36,15.734,29.25,9.53,32.7,36.46
2019-12-26,54.79,30.91,30.84,32.69,27.318,37.9,53.2,19.22,17.425,12.234,21.106,18.943,61.61,25.6,25.808,49.89,9.072,35.18,6.688,19.5,19.72,39.437,15.59,38.64,51.12,9.14,14.5,35.81,15.988,30.17,9.53,32.86,36.65
